issn,year,anti_labor,neutral,pro_labor,total_labor,anti_labor_intensity,anti_labor_rr,total_labor_rr
2376-8401,1879,1,0,2,3,0.3333333333333333,0,0
2376-8401,1880,1,0,0,1,1.0,1,1
2376-8401,1881,2,0,1,3,0.6666666666666666,1,1
2376-8401,1882,2,2,1,5,0.4,0,1
2376-8401,1883,2,1,3,6,0.3333333333333333,0,1
2376-8401,1884,0,1,0,1,0.0,0,0
2376-8401,1885,1,0,4,5,0.2,0,2
2376-8401,1886,13,4,9,26,0.5,2,3
2376-8401,1887,9,6,6,21,0.42857142857142855,1,3
2376-8401,1888,0,4,7,11,0.0,0,3
2376-8401,1889,4,0,3,7,0.5714285714285714,0,0
2376-8401,1890,3,1,2,6,0.5,1,2
2376-8428,1869,0,0,3,3,0.0,0,0
2376-8428,1870,0,1,3,4,0.0,0,0
2376-8835,1886,8,15,7,30,0.26666666666666666,0,1
2376-8835,1887,5,30,6,41,0.12195121951219512,0,3
2376-8835,1888,1,7,0,8,0.125,1,5
2376-8835,1889,0,2,0,2,0.0,0,1
2376-8835,1890,0,2,0,2,0.0,0,1
2376-9009,1875,1,0,0,1,1.0,0,0
2376-9025,1876,0,2,5,7,0.0,0,1
2376-9025,1877,6,10,10,26,0.23076923076923078,5,13
2376-9025,1878,2,8,9,19,0.10526315789473684,1,9
2376-9025,1879,1,4,5,10,0.1,0,1
2376-9025,1880,0,3,0,3,0.0,0,0
2377-5769,1882,1,0,3,4,0.25,1,1
2377-5769,1887,3,0,0,3,1.0,0,0
2377-5769,1888,0,0,1,1,0.0,0,1
2377-5769,1889,0,0,2,2,0.0,0,0
2377-5769,1890,2,1,2,5,0.4,0,0
2377-5955,1884,1,3,1,5,0.2,1,2
2377-5955,1885,2,0,0,2,1.0,0,0
2377-5955,1886,1,1,1,3,0.3333333333333333,0,0
2377-5955,1887,0,2,2,4,0.0,0,2
2377-5955,1888,3,2,1,6,0.5,0,1
2377-5955,1889,3,2,0,5,0.6,0,2
2377-5955,1890,2,0,0,2,1.0,0,0
2377-6064,1871,0,3,0,3,0.0,0,0
2377-6064,1872,2,12,3,17,0.11764705882352941,0,5
2377-6978,1877,54,10,45,109,0.4954128440366973,20,26
2377-6978,1878,20,11,25,56,0.35714285714285715,1,4
2377-6978,1879,9,17,23,49,0.1836734693877551,1,1
2377-6978,1880,5,7,18,30,0.16666666666666666,1,1
2377-6978,1881,5,3,10,18,0.2777777777777778,2,5
2377-6978,1882,11,12,29,52,0.21153846153846154,0,6
2377-6978,1883,29,17,24,70,0.4142857142857143,7,14
2377-6978,1884,26,19,29,74,0.35135135135135137,3,5
2377-6978,1885,41,29,18,88,0.4659090909090909,10,23
2377-7001,1873,7,4,13,24,0.2916666666666667,3,6
2377-7028,1873,0,0,2,2,0.0,0,0
2377-7028,1874,2,6,15,23,0.08695652173913043,0,4
2377-7028,1875,3,1,1,5,0.6,0,0
2377-7028,1876,2,2,8,12,0.16666666666666666,1,3
2377-7028,1877,0,1,0,1,0.0,0,1
2377-7044,1885,2,2,1,5,0.4,0,0
2377-7044,1886,110,120,49,279,0.3942652329749104,27,48
2377-8024,1873,1,1,1,3,0.3333333333333333,1,2
2377-8024,1878,0,0,1,1,0.0,0,0
2377-8059,1877,0,0,1,1,0.0,0,0
2377-8210,1885,1,1,0,2,0.5,0,1
2377-8237,1870,5,6,7,18,0.2777777777777778,0,5
2377-8237,1871,6,8,11,25,0.24,1,4
2377-8237,1872,25,37,16,78,0.32051282051282054,3,16
2377-8237,1873,12,16,4,32,0.375,6,15
2377-8237,1874,14,21,14,49,0.2857142857142857,8,21
2377-8237,1875,7,4,11,22,0.3181818181818182,1,1
2377-8237,1876,2,4,10,16,0.125,1,3
2377-8237,1877,0,0,3,3,0.0,0,1
2377-827X,1869,1,0,0,1,1.0,0,0
2377-827X,1873,0,0,1,1,0.0,0,0
2377-827X,1874,1,0,1,2,0.5,0,0
2377-827X,1877,3,0,0,3,1.0,2,2
2377-9225,1872,0,0,38,38,0.0,0,0
2378-038X,1874,0,0,1,1,0.0,0,0
2378-0401,1879,0,1,0,1,0.0,0,0
2378-0401,1885,1,0,1,2,0.5,1,1
2378-0401,1886,1,0,1,2,0.5,0,0
2378-0401,1888,0,0,3,3,0.0,0,0
2378-0401,1890,1,0,0,1,1.0,0,0
2378-0673,1884,1,1,2,4,0.25,0,0
2378-0673,1885,6,17,6,29,0.20689655172413793,0,6
2378-0703,1886,22,25,19,66,0.3333333333333333,3,7
2378-0703,1887,11,19,9,39,0.28205128205128205,2,2
2378-0703,1888,15,20,14,49,0.30612244897959184,3,9
2378-0703,1889,13,12,4,29,0.4482758620689655,0,3
2378-0703,1890,41,53,32,126,0.3253968253968254,12,28
2378-1459,1869,1,1,1,3,0.3333333333333333,0,1
2378-1459,1872,1,0,1,2,0.5,0,1
2378-1459,1874,0,0,1,1,0.0,0,0
2378-1459,1875,1,1,0,2,0.5,0,0
2378-1459,1878,3,1,2,6,0.5,0,0
2378-1459,1879,0,1,0,1,0.0,0,1
2378-1459,1880,2,2,0,4,0.5,1,2
2378-1459,1881,1,1,1,3,0.3333333333333333,1,1
2378-1599,1877,0,0,1,1,0.0,0,0
2378-1696,1875,0,1,0,1,0.0,0,0
2378-1696,1878,0,1,0,1,0.0,0,0
2378-1696,1885,0,1,1,2,0.0,0,0
2378-1696,1886,3,1,2,6,0.5,1,1
2378-1696,1887,0,1,2,3,0.0,0,0
2378-1696,1888,0,0,5,5,0.0,0,0
2378-1734,1872,0,0,1,1,0.0,0,0
2378-1734,1874,0,1,2,3,0.0,0,1
2378-1734,1877,4,0,2,6,0.6666666666666666,3,4
2378-1734,1878,1,0,0,1,1.0,0,0
2378-1734,1879,3,0,0,3,1.0,0,0
2378-1734,1885,1,0,0,1,1.0,0,0
2378-1734,1886,7,15,4,26,0.2692307692307692,1,3
2378-1734,1887,2,0,1,3,0.6666666666666666,0,0
2378-1734,1888,0,2,0,2,0.0,0,0
2378-1734,1889,2,3,0,5,0.4,0,0
2378-1734,1890,1,8,0,9,0.1111111111111111,0,2
2378-1831,1878,1,0,0,1,1.0,1,1
2378-1831,1885,0,2,1,3,0.0,0,1
2378-1831,1886,2,1,1,4,0.5,1,1
2378-1831,1887,2,6,5,13,0.15384615384615385,0,0
2378-1831,1888,1,1,3,5,0.2,0,0
2378-1831,1889,2,2,5,9,0.2222222222222222,0,1
2378-1831,1890,0,1,1,2,0.0,0,0
2378-3265,1875,0,0,1,1,0.0,0,0
2378-3265,1877,6,2,2,10,0.6,2,5
2378-3486,1889,1,0,0,1,1.0,0,0
2378-5004,1884,0,0,2,2,0.0,0,0
2378-5004,1886,3,1,0,4,0.75,0,0
2378-5004,1887,2,0,1,3,0.6666666666666666,0,0
2378-5004,1888,2,0,0,2,1.0,0,0
2378-5004,1889,1,0,0,1,1.0,0,0
2378-6825,1883,2,0,2,4,0.5,1,1
2378-6825,1884,1,1,2,4,0.25,0,1
2378-6825,1885,4,2,5,11,0.36363636363636365,1,3
2378-6825,1886,9,8,11,28,0.32142857142857145,4,15
2378-6825,1888,0,1,3,4,0.0,0,1
2378-8658,1869,0,1,2,3,0.0,0,1
2378-8658,1870,0,1,2,3,0.0,0,0
2378-8658,1871,0,0,3,3,0.0,0,0
2378-8658,1872,1,0,1,2,0.5,0,1
2378-8658,1873,0,0,1,1,0.0,0,0
2378-8658,1874,1,0,1,2,0.5,1,1
2378-8658,1875,1,0,1,2,0.5,0,0
2378-8658,1876,1,0,0,1,1.0,0,0
2378-8658,1877,8,2,2,12,0.6666666666666666,6,8
2378-8658,1878,0,2,1,3,0.0,0,2
2378-8658,1879,0,1,1,2,0.0,0,0
2378-8658,1880,0,0,3,3,0.0,0,0
2378-8658,1881,0,0,3,3,0.0,0,0
2378-8658,1882,0,0,7,7,0.0,0,0
2378-9956,1883,1,0,3,4,0.25,0,1
2378-9956,1884,0,0,1,1,0.0,0,0
2379-0148,1888,1,1,0,2,0.5,1,1
2379-0148,1890,3,7,2,12,0.25,1,4
2379-0296,1869,2,0,5,7,0.2857142857142857,2,2
2379-0296,1870,0,0,2,2,0.0,0,0
2379-0296,1871,0,0,2,2,0.0,0,0
2379-0296,1872,0,1,2,3,0.0,0,1
2379-0296,1873,2,0,2,4,0.5,0,0
2379-0296,1874,0,1,0,1,0.0,0,1
2379-0296,1875,1,0,1,2,0.5,0,1
2379-0296,1876,1,1,2,4,0.25,0,0
2379-1241,1883,3,1,0,4,0.75,0,0
2379-1241,1886,1,4,2,7,0.14285714285714285,0,0
2379-1241,1888,4,3,0,7,0.5714285714285714,2,4
2379-1241,1889,3,1,0,4,0.75,0,0
2379-1241,1890,4,6,3,13,0.3076923076923077,0,4
2379-1306,1886,1,0,0,1,1.0,0,0
2379-1306,1888,0,2,1,3,0.0,0,0
2379-1306,1889,0,1,1,2,0.0,0,0
2379-1306,1890,0,1,0,1,0.0,0,0
2379-1454,1869,0,0,2,2,0.0,0,0
2379-1454,1870,2,0,2,4,0.5,0,0
2379-3082,1869,0,1,0,1,0.0,0,0
2379-3082,1871,1,1,1,3,0.3333333333333333,0,1
2379-3082,1872,0,1,3,4,0.0,0,1
2379-3112,1873,1,0,3,4,0.25,0,1
2379-3112,1874,3,0,0,3,1.0,1,1
2379-3112,1875,1,0,0,1,1.0,0,0
2379-3112,1876,1,0,0,1,1.0,0,0
2379-3112,1877,12,1,11,24,0.5,9,12
2379-3112,1878,5,1,11,17,0.29411764705882354,2,3
2379-3112,1879,2,1,7,10,0.2,1,2
2379-3112,1880,2,2,17,21,0.09523809523809523,1,1
2379-3112,1881,0,1,1,2,0.0,0,0
2379-3112,1882,0,0,2,2,0.0,0,0
2379-3325,1871,2,0,1,3,0.6666666666666666,0,0
2379-3384,1871,1,0,3,4,0.25,0,0
2379-3384,1878,0,3,0,3,0.0,0,0
2379-4879,1889,1,6,24,31,0.03225806451612903,0,2
2379-4879,1890,8,5,12,25,0.32,2,4
2379-4941,1880,1,0,0,1,1.0,0,0
2379-4941,1881,0,1,1,2,0.0,0,0
2379-4968,1869,0,1,0,1,0.0,0,0
2379-5093,1869,0,0,1,1,0.0,0,0
2379-5093,1878,1,0,0,1,1.0,0,0
2379-5093,1879,0,1,1,2,0.0,0,0
2379-5093,1882,1,0,0,1,1.0,0,0
2379-5093,1886,1,0,0,1,1.0,0,0
2379-5093,1890,0,0,1,1,0.0,0,0
2379-6200,1877,0,0,1,1,0.0,0,0
2379-6332,1869,1,1,1,3,0.3333333333333333,0,1
2379-6332,1872,0,0,1,1,0.0,0,0
2379-6332,1873,0,1,0,1,0.0,0,1
2379-6332,1874,1,1,2,4,0.25,0,2
2379-6332,1875,0,0,1,1,0.0,0,0
2379-6332,1877,11,1,5,17,0.6470588235294118,8,10
2379-6332,1878,1,1,0,2,0.5,0,1
2379-6332,1879,0,1,1,2,0.0,0,2
2379-6332,1880,0,0,1,1,0.0,0,0
2379-6332,1881,0,0,3,3,0.0,0,1
2379-6332,1882,0,3,1,4,0.0,0,0
2379-6332,1883,5,0,0,5,1.0,2,2
2379-6332,1884,0,1,5,6,0.0,0,1
2379-6332,1885,4,2,1,7,0.5714285714285714,3,5
2379-6332,1886,7,4,9,20,0.35,5,6
2379-6332,1887,5,2,2,9,0.5555555555555556,0,2
2379-6332,1888,0,0,4,4,0.0,0,0
2379-7274,1882,4,9,4,17,0.23529411764705882,4,9
2379-7274,1883,11,17,13,41,0.2682926829268293,7,17
2379-7274,1884,4,16,22,42,0.09523809523809523,3,23
2379-7274,1885,26,28,23,77,0.33766233766233766,14,33
2379-7274,1886,42,41,17,100,0.42,12,29
2379-7274,1887,29,28,9,66,0.4393939393939394,8,23
2379-7274,1888,11,9,2,22,0.5,4,9
2379-7304,1888,6,5,23,34,0.17647058823529413,1,2
2379-7304,1889,18,16,16,50,0.36,3,10
2379-7304,1890,62,94,49,205,0.3024390243902439,12,39
2379-7339,1869,0,1,1,2,0.0,0,1
2379-7339,1870,1,3,4,8,0.125,0,3
2379-7339,1871,0,2,0,2,0.0,0,0
2379-7339,1872,1,4,2,7,0.14285714285714285,1,3
2379-7339,1873,1,2,0,3,0.3333333333333333,0,1
2379-7339,1874,1,4,0,5,0.2,1,3
2379-7339,1876,1,2,1,4,0.25,1,2
2379-7339,1877,1,0,1,2,0.5,0,1
2379-7339,1879,3,0,2,5,0.6,1,1
2379-7339,1880,1,0,1,2,0.5,0,0
2379-7339,1881,0,2,0,2,0.0,0,1
2379-7339,1882,1,0,0,1,1.0,0,0
2379-7339,1883,0,1,2,3,0.0,0,0
2379-7339,1884,0,3,4,7,0.0,0,2
2379-7339,1885,2,2,1,5,0.4,0,1
2379-7339,1886,13,6,20,39,0.3333333333333333,1,5
2379-7339,1887,3,3,6,12,0.25,0,2
2379-7339,1888,3,3,20,26,0.11538461538461539,0,4
2379-7339,1889,1,5,7,13,0.07692307692307693,0,2
2379-7339,1890,0,5,7,12,0.0,0,1
2381-0610,1884,1,1,7,9,0.1111111111111111,0,0
2381-0610,1885,1,0,2,3,0.3333333333333333,0,0
2381-0610,1886,26,4,14,44,0.5909090909090909,1,3
2381-0610,1887,19,43,8,70,0.2714285714285714,1,4
2381-0610,1888,22,14,4,40,0.55,12,19
2381-1897,1877,1,1,1,3,0.3333333333333333,1,2
2381-1897,1878,0,0,1,1,0.0,0,0
2381-1897,1879,0,2,0,2,0.0,0,1
2381-1897,1880,0,0,1,1,0.0,0,0
2381-1897,1882,0,0,1,1,0.0,0,0
2381-1897,1883,0,3,2,5,0.0,0,1
2381-1897,1885,2,0,1,3,0.6666666666666666,0,0
2381-1897,1886,10,2,8,20,0.5,0,1
2381-1897,1887,4,1,10,15,0.26666666666666666,3,4
2381-1897,1888,2,6,2,10,0.2,1,1
2381-1897,1889,1,5,2,8,0.125,0,3
2381-1897,1890,2,3,3,8,0.25,0,1
2381-1927,1869,0,2,4,6,0.0,0,2
2381-1927,1870,0,1,1,2,0.0,0,0
2381-1927,1871,1,0,1,2,0.5,0,0
2381-1927,1872,1,0,1,2,0.5,0,0
2381-1927,1873,0,0,1,1,0.0,0,0
2381-1927,1874,0,0,2,2,0.0,0,0
2381-2079,1880,1,1,0,2,0.5,0,1
2381-2079,1881,1,0,0,1,1.0,1,1
2381-2079,1883,0,1,0,1,0.0,0,0
2381-2079,1886,0,0,4,4,0.0,0,0
2381-2079,1887,0,0,2,2,0.0,0,0
2381-2079,1888,0,0,1,1,0.0,0,1
2381-2079,1889,0,1,0,1,0.0,0,0
2381-2079,1890,4,1,4,9,0.4444444444444444,1,1
2381-3040,1882,2,5,2,9,0.2222222222222222,0,1
2381-3040,1884,0,0,2,2,0.0,0,0
2381-3040,1885,3,1,3,7,0.42857142857142855,0,0
2381-3040,1886,7,0,13,20,0.35,0,0
2381-3040,1887,4,3,4,11,0.36363636363636365,0,1
2381-3040,1888,3,5,9,17,0.17647058823529413,0,2
2381-3040,1889,1,3,1,5,0.2,1,2
2381-3040,1890,3,1,4,8,0.375,1,1
2381-3156,1869,1,11,6,18,0.05555555555555555,1,6
2381-3156,1870,4,13,5,22,0.18181818181818182,0,6
2381-5116,1869,2,0,0,2,1.0,0,0
2381-5116,1873,1,0,0,1,1.0,0,0
2381-5116,1874,0,0,1,1,0.0,0,0
2381-5116,1877,1,1,0,2,0.5,0,0
2381-5116,1879,0,0,1,1,0.0,0,0
2381-5116,1882,0,0,1,1,0.0,0,0
2381-5116,1884,0,0,1,1,0.0,0,0
2381-5116,1885,1,0,2,3,0.3333333333333333,0,0
2381-5116,1886,3,4,8,15,0.2,1,1
2381-5116,1887,0,3,3,6,0.0,0,0
2381-5116,1888,1,1,3,5,0.2,0,1
2381-5116,1889,0,0,3,3,0.0,0,0
2381-5116,1890,1,0,0,1,1.0,1,1
2381-5248,1876,0,0,1,1,0.0,0,0
2381-5248,1877,2,1,1,4,0.5,0,1
2381-5248,1879,1,0,0,1,1.0,0,0
2381-5248,1880,2,0,1,3,0.6666666666666666,0,0
2381-5248,1882,0,1,1,2,0.0,0,0
2381-5248,1884,0,0,1,1,0.0,0,0
2381-5248,1885,2,1,1,4,0.5,0,1
2381-5248,1886,4,3,5,12,0.3333333333333333,0,2
2381-5248,1887,3,1,1,5,0.6,0,0
2381-5248,1888,0,1,0,1,0.0,0,0
2381-540X,1874,6,4,4,14,0.42857142857142855,1,2
2381-540X,1875,7,11,8,26,0.2692307692307692,0,4
2381-540X,1876,0,4,0,4,0.0,0,3
2381-5426,1876,3,6,9,18,0.16666666666666666,1,5
2381-5469,1883,1,0,0,1,1.0,0,0
2381-5469,1884,0,1,1,2,0.0,0,1
2381-5469,1885,1,0,0,1,1.0,0,0
2381-5558,1890,1,0,0,1,1.0,1,1
2381-6589,1874,1,0,0,1,1.0,0,0
2469-3545,1881,0,0,1,1,0.0,0,0
2469-3545,1888,1,0,1,2,0.5,0,0
2469-3545,1889,0,0,1,1,0.0,0,0
2469-3588,1883,1,1,4,6,0.16666666666666666,0,0
2469-3588,1884,0,1,7,8,0.0,0,1
2469-3588,1885,3,9,4,16,0.1875,0,2
2469-3588,1886,3,8,3,14,0.21428571428571427,0,0
2469-3588,1887,3,2,0,5,0.6,0,1
2469-3685,1879,0,0,3,3,0.0,0,1
2469-3685,1880,0,0,2,2,0.0,0,0
2469-4762,1878,0,2,1,3,0.0,0,2
2469-4762,1880,0,0,1,1,0.0,0,0
2469-4762,1886,2,6,0,8,0.25,1,2
2469-9101,1882,2,0,0,2,1.0,0,0
2469-9101,1884,2,1,0,3,0.6666666666666666,0,1
2469-9101,1885,0,2,0,2,0.0,0,1
2469-9101,1886,3,5,3,11,0.2727272727272727,1,2
2469-9160,1879,2,0,14,16,0.125,0,1
2469-9160,1880,0,0,3,3,0.0,0,0
2469-9160,1881,0,0,5,5,0.0,0,0
2469-9160,1882,3,1,2,6,0.5,0,0
2470-1793,1870,0,1,2,3,0.0,0,0
2470-1793,1877,11,13,10,34,0.3235294117647059,6,12
2470-1793,1878,1,3,1,5,0.2,0,0
2470-2188,1885,13,11,3,27,0.48148148148148145,6,11
2470-2188,1886,53,25,14,92,0.5760869565217391,10,18
2470-2331,1870,0,1,0,1,0.0,0,1
2470-2331,1873,1,0,0,1,1.0,0,0
2470-2587,1890,1,0,0,1,1.0,0,0
2470-3257,1885,1,0,0,1,1.0,0,0
2470-329X,1886,54,61,63,178,0.30337078651685395,15,50
2470-329X,1887,27,49,26,102,0.2647058823529412,3,22
2470-329X,1888,32,24,35,91,0.3516483516483517,18,33
2470-329X,1889,14,15,19,48,0.2916666666666667,1,10
2470-3311,1883,0,3,0,3,0.0,0,2
2470-3311,1884,1,0,2,3,0.3333333333333333,1,2
2470-3400,1881,1,0,1,2,0.5,0,0
2470-3400,1882,0,1,0,1,0.0,0,0
2470-3400,1883,0,2,2,4,0.0,0,1
2470-3400,1884,1,0,2,3,0.3333333333333333,0,2
2470-3400,1885,3,6,7,16,0.1875,3,4
2470-3400,1886,17,18,14,49,0.3469387755102041,2,11
2470-3400,1887,6,6,5,17,0.35294117647058826,1,2
2470-3540,1872,0,0,1,1,0.0,0,0
2470-3540,1873,1,0,0,1,1.0,0,0
2470-3540,1874,1,0,0,1,1.0,0,0
2470-3540,1877,2,0,1,3,0.6666666666666666,0,1
2470-3540,1879,0,1,0,1,0.0,0,0
2470-3540,1883,1,0,0,1,1.0,0,0
2470-3540,1884,0,0,3,3,0.0,0,0
2470-3540,1885,2,1,0,3,0.6666666666666666,0,0
2470-3540,1886,1,2,5,8,0.125,0,2
2470-3540,1887,0,2,2,4,0.0,0,0
2470-3540,1888,6,0,3,9,0.6666666666666666,1,2
2470-3540,1889,0,1,0,1,0.0,0,0
2470-4121,1885,3,5,0,8,0.375,2,5
2470-4121,1886,9,24,0,33,0.2727272727272727,2,10
2470-4121,1887,9,5,1,15,0.6,6,9
2470-4121,1888,5,7,3,15,0.3333333333333333,4,9
2470-4121,1889,4,6,4,14,0.2857142857142857,3,8
2470-4121,1890,4,11,4,19,0.21052631578947367,2,12
2470-4210,1882,4,4,10,18,0.2222222222222222,0,3
2470-4210,1883,13,19,13,45,0.28888888888888886,2,9
2470-4210,1884,3,9,27,39,0.07692307692307693,1,8
2470-4210,1885,29,33,46,108,0.26851851851851855,11,35
2470-4210,1886,12,14,6,32,0.375,5,11
2470-4296,1879,6,0,6,12,0.5,1,1
2470-4296,1880,6,11,4,21,0.2857142857142857,0,7
2470-4296,1881,2,4,4,10,0.2,0,3
2470-4547,1886,1,0,0,1,1.0,0,0
2470-5292,1885,0,2,0,2,0.0,0,2
2470-5292,1886,3,4,1,8,0.375,1,3
2470-5292,1887,2,0,1,3,0.6666666666666666,2,2
2470-5292,1888,0,0,3,3,0.0,0,0
2470-5586,1887,1,1,0,2,0.5,1,2
2470-5586,1889,1,0,0,1,1.0,0,0
2470-5586,1890,0,0,1,1,0.0,0,0
2470-654X,1869,1,0,2,3,0.3333333333333333,1,1
2470-654X,1870,0,0,2,2,0.0,0,0
2470-654X,1871,0,0,1,1,0.0,0,0
2470-654X,1874,1,3,0,4,0.25,0,0
2470-654X,1878,0,0,3,3,0.0,0,0
2470-654X,1879,0,1,3,4,0.0,0,1
2470-654X,1880,0,2,0,2,0.0,0,1
2470-6612,1873,1,0,0,1,1.0,0,0
2470-6612,1874,4,1,0,5,0.8,2,2
2470-6612,1880,3,0,1,4,0.75,1,1
2470-8836,1878,0,2,0,2,0.0,0,0
2470-8836,1879,2,2,0,4,0.5,1,2
2470-8836,1880,2,1,0,3,0.6666666666666666,2,2
2470-8836,1882,3,1,0,4,0.75,2,3
2470-8836,1883,6,3,1,10,0.6,4,6
2470-8836,1884,1,7,1,9,0.1111111111111111,1,4
2470-8917,1873,0,0,1,1,0.0,0,0
2470-895X,1871,0,1,1,2,0.0,0,0
2470-895X,1872,3,0,6,9,0.3333333333333333,0,0
2470-9026,1885,0,1,2,3,0.0,0,1
2470-9026,1886,1,2,5,8,0.125,0,0
2470-9026,1887,2,1,3,6,0.3333333333333333,0,1
2470-9026,1888,1,0,3,4,0.25,0,0
2470-9085,1869,1,3,3,7,0.14285714285714285,0,2
2470-9085,1870,0,0,6,6,0.0,0,0
2470-9085,1871,1,1,1,3,0.3333333333333333,0,1
2470-9085,1872,0,1,2,3,0.0,0,0
2470-9085,1878,0,1,4,5,0.0,0,0
2470-9085,1879,1,0,0,1,1.0,0,0
2470-9085,1880,0,0,2,2,0.0,0,0
2470-9085,1881,1,1,0,2,0.5,1,2
2470-9085,1882,2,1,2,5,0.4,0,1
2470-9085,1883,0,1,4,5,0.0,0,2
2470-9085,1884,2,1,4,7,0.2857142857142857,1,2
2470-9085,1885,0,1,3,4,0.0,0,0
2470-9085,1886,1,3,3,7,0.14285714285714285,0,1
2470-9085,1887,0,3,4,7,0.0,0,0
2470-9085,1888,0,1,8,9,0.0,0,0
2470-9085,1889,0,1,9,10,0.0,0,1
2470-9085,1890,3,7,6,16,0.1875,1,3
2471-0318,1872,1,1,0,2,0.5,0,0
2471-0318,1873,3,0,0,3,1.0,0,0
2471-0474,1873,0,0,1,1,0.0,0,0
2471-0474,1874,0,0,1,1,0.0,0,0
2471-0504,1875,4,1,0,5,0.8,2,2
2471-0504,1876,1,0,0,1,1.0,0,0
2471-0644,1877,2,0,1,3,0.6666666666666666,2,2
2471-0644,1879,1,0,0,1,1.0,0,0
2471-0644,1883,2,0,0,2,1.0,0,0
2471-0644,1885,2,0,0,2,1.0,0,0
2471-0644,1886,5,2,6,13,0.38461538461538464,2,2
2471-0644,1887,3,0,1,4,0.75,0,0
2471-0644,1888,2,0,0,2,1.0,0,0
2471-0644,1889,2,22,7,31,0.06451612903225806,0,12
2471-0644,1890,1,3,3,7,0.14285714285714285,0,0
2471-2043,1889,0,3,1,4,0.0,0,2
2471-2043,1890,5,8,4,17,0.29411764705882354,2,8
2471-206X,1882,0,1,0,1,0.0,0,1
2471-206X,1884,0,0,2,2,0.0,0,0
2471-206X,1885,1,0,3,4,0.25,1,1
2471-206X,1886,0,1,1,2,0.0,0,1
2471-6340,1871,3,0,13,16,0.1875,0,0
2471-6340,1872,2,0,11,13,0.15384615384615385,0,0
2471-6340,1873,2,0,3,5,0.4,0,0
2471-6340,1874,1,0,3,4,0.25,0,0
2471-8734,1870,0,1,0,1,0.0,0,1
2471-8874,1872,0,1,1,2,0.0,0,0
2471-8874,1873,0,0,1,1,0.0,0,0
2471-8874,1874,1,0,1,2,0.5,0,1
2471-8874,1876,0,0,1,1,0.0,0,0
2471-8874,1877,5,2,0,7,0.7142857142857143,3,3
2471-8874,1878,0,3,2,5,0.0,0,2
2471-8874,1879,1,0,0,1,1.0,0,0
2471-8874,1882,0,1,0,1,0.0,0,0
2471-8874,1883,0,0,1,1,0.0,0,0
2471-8874,1884,0,0,1,1,0.0,0,0
2471-8874,1886,2,1,1,4,0.5,0,1
2471-8874,1887,0,0,1,1,0.0,0,0
2471-8874,1890,1,0,0,1,1.0,0,0
2471-9021,1885,4,1,1,6,0.6666666666666666,0,1
2471-9021,1886,15,18,8,41,0.36585365853658536,4,13
2471-9021,1887,4,15,7,26,0.15384615384615385,1,12
2471-9021,1888,13,12,23,48,0.2708333333333333,5,12
2471-9021,1889,4,16,6,26,0.15384615384615385,1,6
2471-9099,1882,0,0,1,1,0.0,0,0
2471-9099,1883,1,0,1,2,0.5,0,0
2471-9099,1884,0,0,1,1,0.0,0,0
2471-9099,1885,4,3,2,9,0.4444444444444444,1,1
2471-9099,1886,37,32,23,92,0.40217391304347827,12,26
2471-9099,1887,10,8,6,24,0.4166666666666667,0,0
2471-9099,1888,6,11,6,23,0.2608695652173913,3,5
2471-9099,1889,2,1,3,6,0.3333333333333333,0,0
2471-9099,1890,6,6,2,14,0.42857142857142855,0,1
2471-9153,1876,0,1,1,2,0.0,0,0
2471-9153,1877,1,0,4,5,0.2,0,1
2471-9153,1878,1,0,8,9,0.1111111111111111,0,0
2471-9153,1879,0,0,2,2,0.0,0,0
2472-0178,1874,1,0,1,2,0.5,0,0
2472-0178,1875,2,2,0,4,0.5,0,2
2472-0178,1877,14,3,1,18,0.7777777777777778,7,7
2472-0178,1879,0,0,1,1,0.0,0,0
2472-0348,1869,2,4,1,7,0.2857142857142857,1,2
2472-0348,1870,1,0,3,4,0.25,1,1
2472-0402,1872,1,0,0,1,1.0,0,0
2472-0461,1873,1,1,4,6,0.16666666666666666,0,0
2472-0461,1874,1,1,0,2,0.5,0,1
2472-0461,1875,1,0,0,1,1.0,0,0
2472-0461,1876,0,0,2,2,0.0,0,0
2472-0461,1877,2,0,0,2,1.0,0,0
2472-0526,1877,13,0,6,19,0.6842105263157895,8,12
2472-0526,1878,3,1,13,17,0.17647058823529413,1,3
2472-0526,1879,6,1,8,15,0.4,2,2
2472-0526,1880,3,3,4,10,0.3,2,3
2472-0526,1881,1,1,1,3,0.3333333333333333,1,1
2472-0526,1882,3,3,2,8,0.375,1,3
2472-0526,1883,11,10,9,30,0.36666666666666664,1,3
2472-0526,1884,0,0,3,3,0.0,0,0
2472-0526,1885,2,0,4,6,0.3333333333333333,0,0
2472-0526,1886,34,16,31,81,0.41975308641975306,3,4
2472-0526,1887,6,4,3,13,0.46153846153846156,0,0
2472-0526,1888,5,0,12,17,0.29411764705882354,1,1
2472-0526,1889,0,1,1,2,0.0,0,0
2472-0526,1890,5,1,2,8,0.625,1,2
2472-1662,1872,1,1,0,2,0.5,0,1
2472-1662,1873,10,4,3,17,0.5882352941176471,2,3
2472-1662,1874,4,8,4,16,0.25,1,3
2472-1662,1875,2,1,1,4,0.5,0,0
2472-1662,1876,0,2,5,7,0.0,0,1
2472-1689,1877,6,1,1,8,0.75,1,1
2472-1689,1878,2,1,1,4,0.5,0,0
2472-1689,1879,0,1,0,1,0.0,0,1
